Comment ID,Comment,Clean_Comment,Aspect,Sentiment,BIO_Tags
Ugzqu4yuz0lvnxW73Qx4AaABAg,MBG jln terus demi rakyat unt menjadi sehat sebab ini adalah  salah program  kampanye pilpres tapi perlu pengawasan dan tindak tegas yg melanggar aturan dan sop yg di tetapkan,makan gizi gratis jln terus rakyat unt jadi sehat ini salah program kampanye pilpres perlu awas tindak tegas langgar atur sop di tetap,,neutral,
UgxZ5I-p8j_5gpc8B5p4AaABAg,KDMP tujuannya di bentuk untuk persempit ruang gerak tengkulak,kdmp tuju bentuk sempit ruang gerak tengkulak,,neutral,
UgyTcrHZukaKX8e-hj14AaABAg,cakep pak gemma❤,cakep pak gemma,,neutral,
UgyCJKeVQ2xvoidDyJF4AaABAg,"<a href=""http://www.youtube.com/results?search_query=%23kmp"">#KMP</a> WAJIB DI AUDIT LAGI.<br>KMP TIDAK BEDA JAUH DENGAN MBG.<br><a href=""http://www.youtube.com/results?search_query=%23pakpresidennkri"">#PAKPRESIDENNKRI</a><br><a href=""http://www.youtube.com/results?search_query=%23pakprabowo"">#PAKPRABOWO</a>.",wajib audit kmp beda jauh makan gizi gratis,,neutral,
Ugznu2Q798JpncUJTkh4AaABAg,Yg trjadi hilirisasi kkn masal dari hulu ke hilir🤦‍♂️,trjadi hilir kkn masal hulu hilir,,neutral,
UgyeCxeI28XH-q_ObVR4AaABAg,Motor listrik kaus kaki tas pegawai lap top tv celana dalam istri pegawai sewa rumah istri simpanan itu yg menguras anggaran mbg,motor listrik kaus kaki tas pegawai lap top tv celana istri pegawai sewa rumah istri simpan yang uras anggar makan gizi gratis,,neutral,
Ugzw0IwdYA_EstM5IiJ4AaABAg,"Edukasi nih,sher ke grub keluarga nih...",edukasi nihsher grub keluarga nih,,neutral,
UgyVHZtD_lP83p8tQIV4AaABAg,Tapi dugaan kata nya di daerah ku kalo mau masuk jadi pegawai dapur Mbg bayar pas lebaran idul Fitri kemarin aku denger ada yg cerita,duga kata nya daerah ku kalo mau masuk jadi pegawai dapur makan gizi gratis bayar pas lebaran idul fitri kemarin aku denger yang cerita,,neutral,
UgwOq9dHkPxJu1kc7CB4AaABAg,"MBG program pemborosan anggaran dan lahan korupsi bagi bagi proyek buat para pendukung Prabowo yg akan maju lg capres 2029, angaran MBG 300 t bisa membiayai tiga program yg lain, pendidikan,kesehatan ,harga BBM murah ,atau listrik gratis ,",makan gizi gratis program boros anggar lahan korupsi bagi proyek buat dukung prabowo akan maju lg capres angaran makan gizi gratis t biaya tiga program lain pendidikankesehatan harga bbm murah listrik gratis,,neutral,
UgzKw-OYfCFd-Jc5l8h4AaABAg,"<a href=""https://www.youtube.com/watch?v=SVI8xheP-j4&amp;t=123"">2:03</a> MBG = Mas Bahlil Ganteng😂🤣😂🤣",makan gizi gratis mas bahlil ganteng,,neutral,
Ugwq-Of9Ub0nmbCtF_d4AaABAg,Kalau didaerah saya dapur mbg rata diklola oleh dpr.,kalau daerah dapur makan gizi gratis rata diklola dpr,,neutral,
UgwyQLgR8eTuBrzLyMJ4AaABAg,Undurkan prabowwboleh hr ni,undur prabowwboleh hr ni,,neutral,
UgxnczDTRgwnKsIM0_d4AaABAg,Bubarkan mbg,bubar makan gizi gratis,,neutral,
UgwA-cfAXYpqfGReO1d4AaABAg,"<a href=""http://www.youtube.com/results?search_query=%23turukanceombg%C4%91ariistana"">#TurukanCeoMBGĐariIstana</a>",,,neutral,
UgxdTrWSOlM0xSmrYPV4AaABAg,"11juta lapangan pekerjaan yg digaji negara dari pajak. Bukan dari sektor usaha baru,.",juta lapang kerja gaji negara pajak bukan sektor usaha baru,,neutral,
UgwyNesJuXGPSD8-Ft54AaABAg,Bubarkan mbg,bubar makan gizi gratis,,neutral,
UgzoOya33Mev7-cSuvR4AaABAg,"MBG knp tdk memanfaatkan kantin2 sekolah saja, agar tdk terbuang anggaran sewa dapur",makan gizi gratis knp tdk manfaat kantin sekolah agar tdk buang anggar sewa dapur,,neutral,
Ugw_8k2jQR4otHTEget4AaABAg,Bismillah KOMISARIS PAK GEMAAA,bismillah komisaris pak gemaaa,,neutral,
UgzdaQ2knYDlGVsp6bF4AaABAg,"<a href=""https://www.youtube.com/watch?v=SVI8xheP-j4&amp;t=254"">4:14</a> inspirasi dr tokopedia😅",inspirasi dr tokopedia,,neutral,
UgwvnNuqWchw2eETG3p4AaABAg,up,up,,neutral,
Ugwg0S5lBkgvs105Okt4AaABAg,Betul Pa setuju MBG lanjutkan❤❤❤❤❤ Presiden,betul pa tuju makan gizi gratis lanjut presiden,,neutral,
UgzhDzCWfTvF9ErbYbh4AaABAg,Konsep makan susu kenyataan minuman air susu putih,konsep makan susu nyata minum air susu putih,,neutral,
UgxrnqodfNAZP1ZgT1F4AaABAg,Mas Bowo Gemoy,mas bowo gemoy,,neutral,
Ugw4VedQsizo88yMhdh4AaABAg,"Bubarkan SPPGnya, ganti berdayakan ortunya/kantin sekolah",bubar sppgnya ganti daya ortunyakantin sekolah,,neutral,
UgzmE7i7Wl51Qjgou4V4AaABAg,"<a href=""https://www.youtube.com/watch?v=SVI8xheP-j4&amp;t=70"">01:10</a> gimana cara gabung di Ｈ Ｏ ＫＩ 7 7 7?",gimana cara gabung,,neutral,
Ugw9C7s7udTMEzeakeB4AaABAg,kelas prof,kelas prof,,neutral,
Ugw2-H4GHGfz48tDSsB4AaABAg,Pemerintah harus belajar dari master gema untuk bisa menyampaikan informasi yg bisa menjelaskan ke masyarakat secara lebih detail.,perintah ajar master gema bisa sampai informasi bisa jelas masyarakat lebih detail,,neutral,
UgzGlFqJS1pDdWiqkhF4AaABAg,"mending pendidikan GRATIS,kesehatan GRATIS",mending didik gratiskesehatan gratis,,neutral,
UgyVHRIJIqGq9TCyJsh4AaABAg,Bagi yg mau mbg ksikan bagi yg nolak tinggalkan tetapi tata kelola diperbaiki,yang mau makan gizi gratis ksi yang nolak tinggal tata kelola baik,,neutral,
Ugzb5ZSmlN_3qmZ5py14AaABAg,Maju terus MBG untuk masyarakat pedesaan dan daerah pedalaman,maju terus makan gizi gratis masyarakat desa daerah dalam,,neutral,
Ugw1EvuTKOHxDARESQB4AaABAg,Bapak ini bisa diusulkan masuk sebagai orang BGN. Bisa sebagai analis....,bapak usul masuk orang bgn bisa bagai analis,,neutral,
Ugw2-cGxrsaxKUCr0GR4AaABAg,"<a href=""https://www.youtube.com/watch?v=SVI8xheP-j4&amp;t=631"">10:31</a> siap prof",siap prof,,neutral,
Ugw_ulP69kSGG_cGQGZ4AaABAg,"@astronacciinternational 900m perhari itu, untuk<br>1. Bahan baku<br>2. Operasional<br>3. fasilitas<br>Pertanyaannya laba buat sppgnya ikut mana prof...? <br>Trus kira2 berapa % labanya?",m hari untuk bahan baku operasional fasilitas tanya laba buat sppgnya ikut mana prof trus kira berapa laba,,neutral,
UgzOUXXX6D3GTg6KbhF4AaABAg,"Yg masih pro MBG tuh orang yg dapat keuntungan dari program TSB ,",masih pro makan gizi gratis tuh orang dapat untung program tsb,,neutral,
Ugz7OikOk3uQCwCA3ZB4AaABAg,Mbg mohon di hentikan saja,makan gizi gratis mohon henti,,neutral,
UgzLE__FvJnvI80ZDlh4AaABAg,30 rb atau 13rb-15rb per anak ?,rb rbrb per anak,,neutral,
Ugwd_jkmMHZWNl2x4it4AaABAg,Uang 1 T di olah jd tai setiap hari,uang t olah jd tai hari,,neutral,
UgzsyOgydHdzD7_GLKJ4AaABAg,"keberhasilan MBG (mas bahlil ganteng) tetap bergantung pada tata kelola, transparansi, dan pengawasan.",hasil makan gizi gratis mas bahlil ganteng tetap gantung tata kelola transparansi awas,,neutral,
UgzaR1ygSEvgP87A65F4AaABAg,Ko yg uu tni dan polri gk d bahas pak?,ko uu tni polri gk bahas pak,,neutral,
UgxFeqLhAaN_SU1u2W94AaABAg,Lanjut MBG untuk masyarakat menengah kebawah😊,lanjut makan gizi gratis masyarakat tengah bawah,,neutral,
Ugyf5asNxV9o1PruZIF4AaABAg,Daba Trilyunan .bila untuk buka lapangan kerja...spt cetak sawah.  buka perkebunan...yg tidak  gunduli hutan pegunungan ..beli kapal penangkap ikan ..buka petrlernakan .. perikanan..tambak udang .dll. yang bid,daba trilyunan bila buka lapang kerjaspt cetak sawah buka perkebunanyg gundul hutan gunung beli kapal tangkap ikan buka petrlernakan perikanantambak udang yang bid,,neutral,
UgxvXxgH4rxXYZeO4tp4AaABAg,Lanjutkan MBG dan evaluasi kinerja petugasnya &amp; saring yg laysk dapat janfan semua,lanjut makan gizi gratis evaluasi kerja tugas amp saring laysk janfan semua,,neutral,
UgwO3riS6XdBp2slJLx4AaABAg,Mending kantin sekolah,mending kantin sekolah,,neutral,
Ugx3j6zf47LsFPslzGh4AaABAg,Intinya MBG dn KOPDES arus di STOP titik,inti makan gizi gratis dn kopdes arus stop titik,,neutral,
Ugw4xgS1C-9-bkWoNPR4AaABAg,Bagikan aja uangnya ke anak&quot; sekolah,bagi aja uang anakquot sekolah,,neutral,
UgxIZWDSH4kmD3hzShR4AaABAg,Bazzer,bazzer,,neutral,
UgxizdMN4MREQi-4LMZ4AaABAg,Gedeg ditambah greget dengerin nya,gedeg tambah greget dengerin nya,,positive,
Ugy5rOPnMy6UUcqxGyZ4AaABAg,"Sepakat Dengan Prof . Gema, Objektif, tajam dan transparan<a href=""UCkszU2WH9gy1mb0dV-11UJg/hf90Xv-jHeOR8gSxxrToBA""></a>",sepakat prof gema objektif tajam transparan,,positive,
UgwtTyQ_oM4zeiOnuft4AaABAg,Setiap hari nonton prof dan terbaik membantu investor real ilmunya berbagi <br><br>Tapi yang inj kurang menarik prof 🙏<br>MBG ini sangat baik program yang sangat mulia 😁<br>Ntah kenapa begini karna budaya korup dikita belum waras 😁<br>Brkali kali bilang mustahil jalan pun program ini yakin keadaan yang akan bawa program ini lanjut atau tidak <br>Semoga hanya ekonomi yang jwab buka. Karna demo atau dengan politik.<br><br>Semoga ekonomi indo aman.,hari nonton prof baik bantu investor real ilmu bagi inj kurang tarik prof makan gizi gratis sangat baik program sangat mulia ntah begini karna budaya korup kita waras brkali kali bilang mustahil jalan program yakin ada akan bawa program lanjut tidak moga ekonomi yang jwab buka karna demo dengan politik moga ekonomi indo aman,,positive,
UgwNL1-KG0jRHZ_t30x4AaABAg,harusnya prabowo punya prinsip.sendiri.janga dengar tekanan jokowiwik. engga guna nya masukan jelek.kensel aja  wo.klw wowo mau di jalan yg baik dan benar itu aja satu.nanti bagus ke depan nya.,harus prabowo punya prinsipsendirijanga dengar tekan jokowiwik engga nya masuk jelekkensel aja woklw wowo mau jalan baik benar aja satunanti bagus depan nya,,positive,
Ugywzna0B-EoaURpCNh4AaABAg,"Tujuan nya apa dulu. Jika untuk mencegah stunting apakah sudah ada risetnya? Menunya harus apa saja dan berapa jumlahnya? Jika umpamanya hasil risetnya positif harusnya dilakukan bertahap. Tidak langsung masif, agar jika terjadi masalah dapat di pecah kan dengan baik. Terus diawasi secara ketat dan harus ada evaluasi berkala dari segi pelaksanaan dan hasil. Harus ada hasil!!!",tuju nya apa dulu untuk cegah stunting sudah riset menu apa berapa jumlah umpama hasil riset positif harus laku tahap langsung masif jika jadi masalah di pecah kan baik terus awas ketat evaluasi kala segi laksana dan hasil harus ada hasil,,positive,
UgyxDeJ5x4RZsEO5Xq94AaABAg,"Programnya bagus tapi yang di kasih kepercayaan pasti tetap ada yang nga sesuai, salam tamu dari Jateng",program bagus yang kasih percaya tetap yang nga sesuai salam tamu jateng,,positive,
Ugzv62aSx9kbAO9-do94AaABAg,HARGA MELAMBUNG TINGGI . . . 2X LIPAT,harga lambung tinggi x lipat,,positive,
Ugyjr45OntHJOdDORQx4AaABAg,"Gak rugi gw subs nih channel,",gak rugi subs nih channel,,positive,
UgztJGJEliaH0oc4BVB4AaABAg,"bang gema kalo sempat bisa bantu buatin ide juga terkait ekspor satu pintu ini, sebagai negara komoditas katalis ini bisa menjadi bagus juga bisa menjadi jurang kalo eksekusinya buruk.<br>Saya harap suatu saat indo bisa jadi the next ARAMCO",bang gema kalo sempat bantu buatin ide kait ekspor satu pintu bagai negara komoditas katalis jadi bagus bisa jadi jurang kalo eksekusi buruk harap suatu indo bisa jadi the next aramco,,positive,
Ugxd_XDRkFaG5FOhhyl4AaABAg,Paparannya mantap jelas padat dan mudah dipahami buat orang yg tidak mempunyai sipat iri dengki 👍,papar mantap jelas padat mudah paham buat orang tidak punya sipat iri dengki,,positive,
Ugy7t4jFBmVw1IENe5B4AaABAg,"keren...n..teruslah memberi pencerahan..saatnya Indonesia bangun ,bangkit n menjadi sejahteran..salam HVM 🔥🔥💪🙏😇 Merdeka.",kerennteruslah beri pencerahansaatnya indonesia bangun bangkit n jadi sejahteransalam hvm merdeka,,positive,
UgwYioe0hm5oxvUc4UV4AaABAg,klu sy dukung mbg dr bpk persiden karena membantu orang tua yang kurang mampu di desa sy petekeyan jepara jawa tenga mbgnya makanya enak d bagus g ada makanan yang basi atau ke buang anak pd habis mskanya dr sd mi d mts d aliyah suka makananya mksh pak persiden  lanjutkan yang di desa2 banyak  membutuhkan,kalau sy dukung makan gizi gratis dr bpk persiden bantu orang tua kurang mampu desa sy petekeyan jepara jawa tenga mbgnya makanya enak bagus g makan basi ke buang anak pd habis mskanya dr sd mi mts aliyah suka makananya mksh pak persiden lanjut di desa banyak butuh,,positive,
Ugwk2kuDPSdjg-68wJh4AaABAg,"Jujur sya dkung pemerintah prof,agar mbg tetap jlan.👍",jujur sya dkung perintah profagar makan gizi gratis tetap jlan,,positive,
UgyF7NXYfPxpfIlNAAR4AaABAg,Setuju pak. Prabowo niatnya sudah baik. Presiden paling terbuka dan tulus,tuju pak prabowo niat baik presiden paling buka tulus,,positive,
UgzxOyJgptgceFb2wIZ4AaABAg,"Mantap Prof Gema..🫶🏻👍<br>Semua era pemerintah selalu ada masalah, dan selalu ada orang” yang Sumbunya pendek yang mudah di gerakin oleh George Soros 😅",mantap prof gema semua era perintah selalu masalah selalu orang sumbu pendek mudah gerakin george soros,,positive,
Ugy0nIssaTloTm6m8Cd4AaABAg,"1 sikatanimosi<br>kamu terlalu mudah berjanji kamu pelajari kamu uji coba dulu,tp peluangnya kamu berani mainkan,<br>dari situ para prof dn koroptor kamu beri perang dalam negarmu mungkin ga sepengetahu mu ,<br>ya kamu ga kelapangan lantaran kamu pemimpin,<br>tp bolehkah kamu jendral yg tegas biarkan harum gelarmu tanpa di bangkaikan gelarmu,<br>sungguh kamu bapak...<br>jgn lupakan ketegasan mu keberanian mu,<br>kalau ingin kau di kenang atas jerih payah mu memimpin negara Indonesia yg tercinta ini,mohon jgn buburkan negara. ini kita kuat dengan pemimpin jndral terkuat.😢",sikatanimosi kamu terlalu mudah janji kamu ajar kamu uji coba dulutp peluang kamu berani main situ prof dn koroptor kamu beri perang negarmu mungkin ga tahu mu kamu ga lapang lantar kamu pimpin boleh kamu jendral tegas biar harum gelar bangkai gelar sungguh kamu bapak jgn lupa tegas mu berani mu kalau kau di kenang atas jerih payah mu pimpin negara indonesia cinta inimohon jgn bubur negara kita kuat pimpin jndral kuat,,positive,
Ugzr6kwrp8FFVbnCdHN4AaABAg,Aku pendukung MBG Krn sangat membantu kita Ortu baik segi ekonomi n waktu terutama yg bekerja...jgn hanya Krn oknum yg korupsi trus kita hentikan Krn bermanfaat sekali bagi masyarakat banyak...,aku dukung makan gizi gratis krn sangat bantu ortu baik segi ekonomi n waktu utama bekerjajgn krn oknum korupsi trus henti krn manfaat sekali masyarakat banyak,,positive,
Ugy9coxRgMvSCgdEbRd4AaABAg,Mantab .. 👍👍👍👍👍👍,mantab,,positive,
Ugzzo1u1q2HwjRj_WVJ4AaABAg,"Di India anggaran Rp24 triliun dibagi ke 120 juta orang = Rp200.000 per orang per tahun.<br><br>Jika harga makan Rp10.000, uang itu hanya cukup untuk 20 kali makan setahun atau sekitar 1–2 kali makan per bulan.<br><br>Jika harga makan Rp15.000, uang itu hanya cukup untuk 13 kali makan setahun atau sekitar 1 kali makan per bulan.",india anggar rp triliun bagi juta orang rp per orang per tahun harga makan rp uang hanya cukup kali makan tahun sekitar kali makan per bulan harga makan rp uang hanya cukup kali makan tahun sekitar kali makan per bulan,,positive,
UgzejDfucXX0K0q6Osh4AaABAg,"alhamdulilah, modal buat next pemilu udh siap dari dadan cs",alhamdulilah modal buat next milu udh siap dad cs,,positive,
UgzDTELip8uBUS4GliR4AaABAg,"Channel yang paling berimbang.<br>Narasi nya justeru membangun kepercayaan publik serta kritik membangun terhadap rezim.<br>Karena om gema org nya betul2 cerdas dia faham dunia investasi ,geopolitik dunia dan politik nasional karena beliau pernah menjadi bagian dari istana.<br>Teruskan proff kami betul2 butuh sosok seperti anda yang memberikan pandangan netral apa yg terjadi di negeri kita ibu Pertiwi ini.<br><br>Big thanks",channel paling imbang narasi nya justeru bangun percaya publik kritik bangun rezim om gema org nya betul cerdas faham dunia investasi geopolitik dunia politik nasional beliau pernah jadi bagi istana terus proff betul butuh sosok anda beri pandang netral apa jadi negeri ibu pertiwi big thanks,,positive,
UgwyrWX20rFpe6LrDeF4AaABAg,Yang kerja di  mbg bukan  lah mereka yang membutuhkan  pekerjaan. Melainkan  orang yang berada di sekitar  pemilik  dapur   bukan mereka yang miskin,kerja makan gizi gratis bukan lah butuh kerja orang yang ada sekitar milik dapur bukan yang miskin,,positive,
UgzWg9A5IUI0W8G8S454AaABAg,"Mending duitnya buat bangun pabrik,bikin kilang minyak investasi ke teknologi..pasti banyak menciptakan lapangan pekerjaan",mending duit buat bangun pabrikbikin kilang minyak investasi teknologipasti banyak cipta lapang kerja,,positive,
UgxMwTUc_kqiy8oWwg14AaABAg,Setuju sekali dg anda Bang,tuju sekali dg bang,,positive,
UgxNDJUNTX0TxkDEsZR4AaABAg,Bapak Prof. Saya sangat bangga dengan bapak. Semangat terus untuk Indonesia. Salam dari Bali,bapak prof sangat bangga bapak semangat terus indonesia salam bal,,positive,
UgzG04JkD0Nlvf01ENV4AaABAg,Setuju dgn paparan Pak Gema Dari Astronacci.set target lg agar tepat sasaran.,tuju dgn papar pak gema astronacciset target lg tepat sasar,,positive,
UgyGg5Rr59xqiyvKRvh4AaABAg,Cocok pak prof Gema jadi wamen keuangan...,cocok pak prof gema jadi wamen uang,,positive,
UgwahDY2IoJEBeXB3H54AaABAg,"Menu MBG ada susu, roti, kadang2 nugget.. korporasi besar pun ikut menikmati.. grup rokok aja lagi buat pabrik susu besar2an.. UMKM hrs dilindungi, umkm hrs jd supplier prioritas untuk mbg",menu makan gizi gratis susu roti kadang nugget korporasi besar ikut nikmat grup rokok aja buat pabrik susu besar umkm hrs lindung umkm hrs jd supplier prioritas makan gizi gratis,,positive,
UgyHZAFcE1FO94y7t3R4AaABAg,Program bagus kalau fokus ke yang benar-benar membutuhkan termasuk program KDMP/KNMP.. cuma pelaksanaan tau sendirilah yang sampai ke siswa berapa,program bagus kalau fokus benarbenar butuh masuk program kdmpknmp cuma laksana tau sendiri yang sampai siswa berapa,,positive,
UgzmA0cPvSZnPoOOUDx4AaABAg,"Mbg, ajang koripsi.kami orang tua lebih tau selera makan ank2 kami. Kami tak butuh mbg,tapi kami orang tua butuh pekerjaan, bukan makan. Kerugiannya lebih positip dr pd keuntugannya.",makan gizi gratis ajang koripsikami orang tua lebih tau selera makan ank tak butuh mbgtapi kami orang tua butuh kerja bukan makan rugi lebih positip dr pd keuntugannya,,positive,
UgxkrTQGoY2FpD28d794AaABAg,"dikabupaten Sukamara,kec.sukamara yg dikelola kepolisian bagus/ baik makanannya",kabupaten sukamarakecsukamara kelola polisi bagus baik makan,,positive,
UgxL8A18xYH7mJ1Z2td4AaABAg,"Di Kampung sudah ada program Posyandu  , Lansia , yang sangat tepat sasaran.<br>Swbagian besar sdh berjalan baik.<br>Kenapa bukan itu yg diberdayakan ?<br>Kenapa ngotot sekali MBG hrs jalan terus , ya karena di situ ada keuntungan yg sangat menjanjikan",kampung program posyandu lansia sangat tepat sasar swbagian besar sdh jalan baik bukan daya ngotot sekali makan gizi gratis hrs jalan terus karena situ ada untung yang sangat janji,,positive,
UgxUhpMWjYmFdztlP2R4AaABAg,Mantap,mantap,,positive,
UgxrSkn4nCxYogAhr_V4AaABAg,"Dampak ke umkm dket rumah gw berasa bgt, mereka jd punya penghasilan tetap krn jd supplier mbg",dampak umkm dket rumah asa banget jd punya hasil tetap krn jd supplier makan gizi gratis,,positive,
UgzxBddfTZKgCS1ky3B4AaABAg,Anak saya dapat mbg satu stetengah tahun dapat mbg alhamdulillah lulus di test snbt unib bengkulu dan fisik lebih tinggi dari saya...170 cm lebih..apakah itu akibat mbg ?? Yg jelas uang jajannya bisa untuk beli bensin dan pulsa...trims mbg,anak makan gizi gratis satu stetengah tahun dapat makan gizi gratis alhamdulillah lulus test snbt unib bengkulu fisik lebih tinggi saya cm lebihapakah akibat makan gizi gratis jelas uang jajan untuk beli bensin pulsatrims makan gizi gratis,,positive,
UgzKz7QOuL9Mp5l9DnB4AaABAg,"suhuuuuu, mantaaappp..",suhuuuuu mantaaappp,,positive,
UgzflRmIto38uTbREXR4AaABAg,"Makanya yg hrs di periksa bkn hanya pejabat bgn pusat, tp dr tingkat propinsi s/d kepala sppg dapur,, jd pembersihan tdk setengah setengah,,",makanya hrs periksa bkn jabat bgn pusat dr tingkat propinsi sd kepala sppg dapur jd bersih tdk tengah tengah,,positive,
UgwPPHnUjweEr9dk2O14AaABAg,"sampai sekarang menu mbg, pisang / jeruk 1 biji + susu kotak atau ada nasi, tapi tahu tipis, tempe tipis, ayam tulang nya saja, gizi nya dari mana ? masih masih bergizi makanan rumahan. harus nya bgn buat aplikasi pemantauan menu mbg. guru guru setiap sekolah akan mengupload foto foton menu sppg yg di terima di sekolah2. agar sppg nakal di tegur atau di beri suspend jika mereka memberikan menu tidak sesuai porsi.",sekarang menu makan gizi gratis pisang jeruk biji susu kotak ada nasi tahu tipis tempe tipis ayam tulang nya gizi nya mana masih gizi makan rumah nya bgn buat aplikasi pantau menu makan gizi gratis guru guru sekolah mengupload foto foton menu sppg terima sekolah sppg nakal di tegur di beri suspend mereka beri menu sesuai porsi,,positive,
UgzBoiGlPEKS4ZGZ0Gx4AaABAg,"Gemakan terus prof GEMA,biar kami bisa ngerti semua nya.<br>🙏",gema terus prof gemabiar bisa ngerti semua nya,,positive,
UgxfnkW1WE54GxbBANJ4AaABAg,"Tambahan bos. Klo bisa menu mbg jangan ada tepung tepungan kecuali tepung kanji dan maizena. Terigu itu 100% import, makin banyak konsumsi negara, makin banyak devisa kita keluar buat beli terigu. Jadi jangan ada roti, ayam krispi, ikan goreng tepung, tempe tepung dalam menu mbg. Klo tempe dan tahu masih boleh lah tapi sebaiknya jadi substitusi klo daging/ikan lagi susah, soalnya kita masih belum swasembada kedelai.",tambah bos klo menu makan gizi gratis jangan tepung tepung tepung kanji maizena terigu import makin banyak konsumsi negara makin banyak devisa keluar buat beli terigu jadi jangan roti ayam krispi ikan goreng tepung tempe tepung menu makan gizi gratis klo tempe tahu boleh lah baik jadi substitusi klo dagingikan susah soal masih swasembada kedelai,,positive,
Ugw9GUXIpkpudzvH6DZ4AaABAg,"Mantap, Prof, Gema lugas dgn penyajian data, cocok masuk ke Bidang Mbg bantu ketua Mbg.",mantap prof gema lugas dgn saji data cocok masuk bidang makan gizi gratis bantu ketua makan gizi gratis,,positive,
Ugxr7HsLhipMHfng7i54AaABAg,MBG itu bagus Klo penyalurannya didaerah2 Plosok yg memerlukannya...,makan gizi gratis bagus klo salur daerah plosok perlu,,positive,
UgwC5cjb6h9OL2r4biR4AaABAg,sangat terbantu dengan mbg,sangat bantu makan gizi gratis,,positive,
UgxMd6m8SgUgDiLkErZ4AaABAg,Lanjutkan mbg itu biar senang&#39; msrakat,lanjut makan gizi gratis biar senang msrakat,,positive,
UgwguW5dQkkdHpY6hEN4AaABAg,Saya suka dengan penjelasan nya bapak ini sangat detail dan masuk akal sekali... mantap 👍👍👍👍,suka jelas nya bapak sangat detail masuk akal sekali mantap,,positive,
UgxdLNSTflT4ibg6Rtt4AaABAg,Salut prof,salut prof,,positive,
Ugy3C7QImGehcGa4sX54AaABAg,Mbg puas terus kan mangpaat hidup pa prabowo,makan gizi gratis puas terus kan mangpaat hidup pa prabowo,,positive,
Ugw_SMSBb22q_2pD3154AaABAg,Nah....ini  Pemikiran yg cerdas akal Sehat Seorang Prof. Gema tetap NKRI....Lanjutkan demi kecerdasan Anak Bangsa....🇮🇩🇮🇩🇮🇩💪💪💪,nahini pikir cerdas akal sehat orang prof gema tetap nkrilanjutkan cerdas anak bangsa,,positive,
UgwUhVk3mXN4QYrUciZ4AaABAg,Sedangkan warung yang jual dengan harga 15 ribu masih bisa untung 4000 S\d 5000 per porsinya.,warung jual harga ribu bisa untung sd per porsi,,positive,
UgyznRjaENPvdlZZKGh4AaABAg,"Saya pedagang pasar tradisional, penghasilan bisa di katakan lumayan lah, saya punya anak umur 3 thn, jujur anak saya stiap kali dapet mbg ga pernah di makan, mungkin karna kbiasaan makannya bukan seleranya. Karna sring dapet mbg  dan ga di makan kan mubazir, kadang dengan sengaja saya ga mengambilnya, tapi tau kah ktika mbg itu ga di ambil itu numpuk di pembagian mbg (RT) kalaulah ada pengajuan mungkin saya untuk anak saya tidak perlu di data untuk dapet makan mbg, bukannya saya sombong, InsyaAllah saya mampu memberikan gizi yang baik untuk anak saya meski ga dapet mbg, saya fikir itu mungkin lebih baik untuk memangkas anggar mbg dan saya yakin banyak ora tua yang sama kaya saya ini.",dagang pasar tradisional hasil kata lumayan lah punya anak umur thn jujur anak stiap kali dapet makan gizi gratis ga pernah makan mungkin karna kbiasaan makan bukan selera karna sring dapet makan gizi gratis ga makan kan mubazir kadang sengaja ga ambil tau ktika makan gizi gratis ga ambil numpuk bagi makan gizi gratis rt kalau aju mungkin anak tidak perlu di data dapet makan makan gizi gratis bukan sombong insyaallah mampu beri gizi baik anak meski ga dapet makan gizi gratis fikir mungkin lebih baik untuk mangkas anggar makan gizi gratis yakin banyak ora tua sama kaya saya ini,,positive,
UgzZhzkL81pv8dAubqV4AaABAg,Alhamdulillah mantap bang  semoga orang2 yg di MBG amanah dalam menjalankn tugasnya.<br>Kasiahan indonesia rakyat nya 270jt,alhamdulillah mantap bang moga orang di makan gizi gratis amanah menjalankn tugas kasiahan indonesia rakyat nya jt,,positive,
UgwX55AMB8QduengFX94AaABAg,"MBG...yng tepat seperti yng Ahok dan kdm bilang, kasih uangnya  ke ortu, JD ga ada peluang dikorupsi",mbgyng tepat yng ahok kdm bilang kasih uang ortu jd ga peluang korupsi,,positive,
Ugx_7Z-6sD0zlnPqkQF4AaABAg,Setuju banget .. ❤,tuju banget,,positive,
Ugxlp3rR9gaIyXPBmV94AaABAg,Menu jgn terlalu sering Tempe tahu karena impor kedelai makin tinggi nantinya. Kecuali udah bisa mencukupi kebutuhan kedelai sendiri min 50%.,menu jgn terlalu sering tempe tahu impor kedelai makin tinggi nanti udah cukup butuh kedelai sendiri min,,positive,
